2024-04-29 17:10:31,956: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-04-29 17:10:31[0m
2024-04-29 17:10:31,956: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-29 17:10:31,956: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-29 17:10:32,751: root: INFO: [34mMLTrader : Trading iteration ended at 2024-04-29 17:10:32[0m
2024-04-29 17:10:32,751: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-04-29 17:10:32,751: root: INFO: Current backtesting datetime 2020-01-23 16:00:00-05:00
2024-04-29 17:10:32,751: root: INFO: Current backtesting datetime 2020-01-24 09:30:00-05:00
2024-04-29 17:10:32,751: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-04-29 17:10:32[0m
2024-04-29 17:10:32,751: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-29 17:10:32,751: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-29 17:10:33,823: root: INFO: [34mMLTrader : Trading iteration ended at 2024-04-29 17:10:33[0m
2024-04-29 17:10:33,823: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-04-29 17:10:33,823: root: INFO: Current backtesting datetime 2020-01-24 16:00:00-05:00
2024-04-29 17:10:33,823: root: INFO: Current backtesting datetime 2020-01-25 09:30:00-05:00
2024-04-29 17:10:33,823: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-04-29 17:10:33,823: root: INFO: Current backtesting datetime 2020-01-25 09:29:00-05:00
2024-04-29 17:10:33,823: root: INFO: Current backtesting datetime 2020-01-25 09:29:00-05:00
2024-04-29 17:10:33,823: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-04-29 17:10:33,823: root: INFO: Current backtesting datetime 2020-01-27 08:30:00-05:00
2024-04-29 17:10:33,823: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-04-29 17:10:33,839: root: INFO: Current backtesting datetime 2020-01-27 09:30:00-05:00
2024-04-29 17:10:33,839: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-04-29 17:10:33,839: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-04-29 17:10:33[0m
2024-04-29 17:10:33,839: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-29 17:10:33,839: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-29 17:10:35,137: root: INFO: [34mMLTrader : Trading iteration ended at 2024-04-29 17:10:35[0m
2024-04-29 17:10:35,137: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-04-29 17:10:35,153: root: INFO: Current backtesting datetime 2020-01-27 16:00:00-05:00
2024-04-29 17:10:35,153: root: INFO: Current backtesting datetime 2020-01-28 09:30:00-05:00
2024-04-29 17:10:35,153: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-04-29 17:10:35[0m
2024-04-29 17:10:35,153: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-29 17:10:35,153: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-29 17:10:36,377: root: INFO: [34mMLTrader : Trading iteration ended at 2024-04-29 17:10:36[0m
2024-04-29 17:10:36,394: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-04-29 17:10:36,394: root: INFO: Current backtesting datetime 2020-01-28 16:00:00-05:00
2024-04-29 17:10:36,394: root: INFO: Current backtesting datetime 2020-01-29 09:30:00-05:00
2024-04-29 17:10:36,394: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-04-29 17:10:36[0m
2024-04-29 17:10:36,394: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-29 17:10:36,394: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-29 17:10:38,526: root: INFO: [34mMLTrader : Trading iteration ended at 2024-04-29 17:10:38[0m
2024-04-29 17:10:38,542: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-04-29 17:10:38,557: root: INFO: Current backtesting datetime 2020-01-29 16:00:00-05:00
2024-04-29 17:10:38,557: root: INFO: Current backtesting datetime 2020-01-30 09:30:00-05:00
2024-04-29 17:10:38,557: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-04-29 17:10:38[0m
2024-04-29 17:10:38,557: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-29 17:10:38,557: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-29 17:10:41,871: root: INFO: [34mMLTrader : Trading iteration ended at 2024-04-29 17:10:41[0m
2024-04-29 17:10:41,877: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-04-29 17:10:41,881: root: INFO: Current backtesting datetime 2020-01-30 16:00:00-05:00
2024-04-29 17:10:41,886: root: INFO: Current backtesting datetime 2020-01-31 09:30:00-05:00
2024-04-29 17:10:41,886: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-04-29 17:10:41[0m
2024-04-29 17:10:41,886: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-29 17:10:41,891: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-29 17:10:44,369: root: INFO: [34mMLTrader : Trading iteration ended at 2024-04-29 17:10:44[0m
2024-04-29 17:10:44,376: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-04-29 17:10:44,386: root: INFO: Current backtesting datetime 2020-01-31 16:00:00-05:00
2024-04-29 17:10:44,386: root: INFO: Current backtesting datetime 2020-02-01 09:30:00-05:00
2024-04-29 17:10:44,386: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-04-29 17:10:44,396: root: INFO: Current backtesting datetime 2020-02-01 09:29:00-05:00
2024-04-29 17:10:44,401: root: INFO: Current backtesting datetime 2020-02-01 09:29:00-05:00
2024-04-29 17:10:44,401: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-04-29 17:10:44,406: root: INFO: Current backtesting datetime 2020-02-03 08:30:00-05:00
2024-04-29 17:10:44,416: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-04-29 17:10:44,421: root: INFO: Current backtesting datetime 2020-02-03 09:30:00-05:00
2024-04-29 17:10:44,421: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-04-29 17:10:44,431: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-04-29 17:10:44[0m
2024-04-29 17:10:44,431: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-29 17:10:44,436: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-29 17:10:45,976: root: INFO: [32mNew market order of | 155.0 SPY sell | at price $258.6800048828125 of class bracket with status unprocessed was submitted.[0m
2024-04-29 17:10:46,106: root: INFO: [34mMLTrader : Trading iteration ended at 2024-04-29 17:10:46[0m
2024-04-29 17:10:46,106: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-29 17:10:46,106: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-29 17:10:46,109: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-29 17:10:46,109: root: INFO: market order of | 155.0 SPY sell | at price $258.6800048828125 of class bracket with status new was sent to broker backtesting
2024-04-29 17:10:46,109: root: INFO: market order of | 155.0 SPY sell | at price $258.6800048828125 of class bracket with status new was sent to broker backtesting
2024-04-29 17:10:46,109: root: INFO: [32mFilled Transaction: sell 155.0 of SPY at 323.35000610 USD per share[0m
2024-04-29 17:10:46,109: root: INFO: market order of | 155.0 SPY sell | at price $258.6800048828125 of class bracket with status new was filled
2024-04-29 17:10:46,126: root: INFO: MLTrader : [34mSleeping for 86400 seconds[0m
2024-04-29 17:10:46,126: root: INFO: Current backtesting datetime 2020-02-03 16:00:00-05:00
2024-04-29 17:10:46,136: root: INFO: Current backtesting datetime 2020-02-04 09:30:00-05:00
2024-04-29 17:10:46,136: root: INFO: [34mMLTrader : Executing the on_trading_iteration lifecycle method at 2024-04-29 17:10:46[0m
2024-04-29 17:10:46,136: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-29 17:10:46,136: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-04-29 17:10:48,916: root: INFO: [34mMLTrader : Trading iteration ended at 2024-04-29 17:10:48[0m
2024-04-29 17:10:48,917: root: INFO: Getting historical prices for SPY, 1 bars, 
2024-04-29 17:10:48,917: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
